"forecast_date","target","target_end_date","quantile","type","location","value"
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.01,"quantile","02",0.51279289012458
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.025,"quantile","02",0.647329066232467
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.05,"quantile","02",0.779478571885349
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.1,"quantile","02",1.12212928791987
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.15,"quantile","02",1.34989771315539
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.2,"quantile","02",1.5151705682404
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.25,"quantile","02",1.95727983673399
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.3,"quantile","02",2.37295109756356
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.35,"quantile","02",2.79593728194622
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.4,"quantile","02",3.19964970457734
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.45,"quantile","02",3.64374445564668
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.5,"quantile","02",4.33676511074532
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.55,"quantile","02",5.26011150411168
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.6,"quantile","02",6.49699774741205
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.65,"quantile","02",8.68752327353427
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.7,"quantile","02",10.7860441828596
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.75,"quantile","02",13.4561655826993
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.8,"quantile","02",16.6311999905723
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.85,"quantile","02",20.5057562116953
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.9,"quantile","02",28.5997265134458
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.95,"quantile","02",60.8424041133835
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.975,"quantile","02",90.1424011323346
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.99,"quantile","02",134.255712730074
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.01,"quantile","01",11.8378432113184
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.025,"quantile","01",14.9774046254462
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.05,"quantile","01",19.7692878675813
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.1,"quantile","01",24.4647605577439
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.15,"quantile","01",29.5009494756944
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.2,"quantile","01",32.4858655446497
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.25,"quantile","01",35.8433597568647
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.3,"quantile","01",39.0620096505011
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.35,"quantile","01",47.1004574433997
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.4,"quantile","01",49.9723748047532
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.45,"quantile","01",56.0508480968875
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.5,"quantile","01",60.1456061008157
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.55,"quantile","01",64.3339583494781
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.6,"quantile","01",75.5069755395557
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.65,"quantile","01",82.4890899766282
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.7,"quantile","01",91.9140673947351
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.75,"quantile","01",119.859778857935
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.8,"quantile","01",146.545078520289
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.85,"quantile","01",187.134726285388
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.9,"quantile","01",281.300837569692
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.95,"quantile","01",476.263090294486
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.975,"quantile","01",810.393136050219
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.99,"quantile","01",1017.56333481366
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.01,"quantile","05",6.02816546591599
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.025,"quantile","05",7.19853514136293
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.05,"quantile","05",8.58164345761611
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.1,"quantile","05",11.173572543456
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.15,"quantile","05",12.2092778339303
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.2,"quantile","05",13.9082526423162
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.25,"quantile","05",16.1907820435454
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.3,"quantile","05",17.7096792822774
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.35,"quantile","05",19.4809807960847
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.4,"quantile","05",22.0924493963083
2023-11-12,"0 day ahead inc hosp",2023-11-12,0.45,"quantile","05",24.6524982753429
