,forecast_date,target,target_end_date,location,type,quantile,value
1078,2020-04-24,3 day ahead inc hosp,2020-04-27,US,quantile,0.95,145016.19999999995
1079,2020-04-24,3 day ahead inc hosp,2020-04-27,US,quantile,0.975,157465.19999999998
1080,2020-04-24,3 day ahead inc hosp,2020-04-27,US,quantile,0.99,169421.63999999998
1081,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.01,6828.88
1082,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.025,7616.8
1083,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.05,8433.400000000001
1084,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.1,9554.8
1085,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.15,10989.0
1086,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.2,15848.000000000002
1087,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.25,18369.0
1088,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.3,20851.4
1089,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.35,26849.4
1090,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.4,31985.4
1091,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.45,34805.2
1092,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.5,37116.0
1093,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.55,39408.0
1094,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.6,42122.0
1095,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.65,46368.20000000001
1096,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.7,64294.600000000086
1097,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.75,75544.00000000001
1098,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.8,85466.60000000003
1099,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.85,108533.80000000006
1100,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.9,135026.60000000006
1101,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.95,158874.19999999995
1102,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.975,172003.0
1103,2020-04-24,4 day ahead inc hosp,2020-04-28,US,quantile,0.99,184597.9999999998
1104,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.01,7581.6
1105,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.025,8508.6
1106,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.05,9412.0
1107,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.1,10657.8
1108,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.15,12283.000000000005
1109,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.2,17727.0
1110,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.25,20500.0
1111,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.3,23178.2
1112,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.35,29693.2
1113,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.4,35443.6
1114,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.45,38578.0
1115,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.5,41067.0
1116,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.55,43625.0
1117,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.6,46398.00000000001
1118,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.65,51061.2
1119,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.7,70645.80000000008
1120,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.75,82842.00000000001
1121,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.8,93377.40000000002
1122,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.85,119296.4
1123,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.9,148164.40000000008
1124,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.95,174006.79999999993
1125,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.975,187972.19999999995
1126,2020-04-24,5 day ahead inc hosp,2020-04-29,US,quantile,0.99,201145.8
1127,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.01,8563.2
1128,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.025,9504.4
1129,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.05,10567.6
1130,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.1,12003.6
1131,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.15,13739.4
1132,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.2,19909.600000000006
1133,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.25,23049.0
1134,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.3,25973.2
1135,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.35,32932.00000000001
1136,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.4,39349.60000000001
1137,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.45,42772.0
1138,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.5,45637.0
1139,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.55,48371.2
1140,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.6,51329.8
1141,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.65,56112.80000000003
1142,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.7,77733.80000000003
1143,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.75,90373.00000000004
1144,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.8,101729.80000000003
1145,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.85,131509.20000000024
1146,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.9,162611.0000000001
1147,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.95,190427.0
1148,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.975,204704.8
1149,2020-04-24,6 day ahead inc hosp,2020-04-30,US,quantile,0.99,218099.99999999997
1150,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.01,9605.04
1151,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.025,10691.4
1152,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.05,11931.0
1153,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.1,13531.0
1154,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.15,15327.200000000008
1155,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.2,22507.2
1156,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.25,25952.0
1157,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.3,29147.8
1158,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.35,36518.0
1159,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.4,43578.2
1160,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.45,47296.8
1161,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.5,50605.0
1162,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.55,53374.2
1163,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.6,56655.8
1164,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.65,61983.00000000001
1165,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.7,84894.80000000003
1166,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.75,98700.00000000004
1167,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.8,110146.0
1168,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.85,144521.40000000008
1169,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.9,177993.60000000003
1170,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.95,206845.4
1171,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.975,221746.4
1172,2020-04-24,7 day ahead inc hosp,2020-05-01,US,quantile,0.99,236528.55999999997
1173,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.01,10872.16
1174,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.025,12151.8
1175,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.05,13464.2
1176,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.1,15238.4
1177,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.15,17307.4
1178,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.2,25456.00000000001
1179,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.25,29281.0
1180,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.3,32706.4
1181,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.35,40626.400000000016
1182,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.4,48176.2
1183,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.45,52498.8
1184,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.5,55964.0
1185,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.55,58791.60000000001
1186,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.6,62630.8
1187,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.65,68476.80000000003
1188,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.7,92307.4
1189,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.75,107089.0
1190,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.8,119328.2
1191,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.85,158415.4000000007
1192,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.9,193727.4000000001
1193,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.95,223981.5999999999
1194,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.975,239220.4
1195,2020-04-24,8 day ahead inc hosp,2020-05-02,US,quantile,0.99,254483.5999999998
1196,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.01,12404.8
1197,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.025,13808.0
1198,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.05,15309.0
1199,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.1,17295.4
1200,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.15,19463.6
1201,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.2,28878.4
1202,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.25,33177.0
1203,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.3,36899.0
1204,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.35,45016.20000000002
1205,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.4,53562.00000000001
1206,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.45,58258.2
1207,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.5,61798.0
1208,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.55,65301.8
1209,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.6,69762.6
1210,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.65,76533.40000000002
1211,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.7,100172.40000000002
1212,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.75,116235.00000000007
1213,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.8,129010.20000000008
1214,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.85,173994.40000000017
1215,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.9,211048.4000000001
1216,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.95,242540.4
1217,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.975,259131.2
1218,2020-04-24,9 day ahead inc hosp,2020-05-03,US,quantile,0.99,274422.87999999995
1219,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.01,14131.24
1220,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.025,15739.2
1221,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.05,17329.4
1222,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.1,19536.0
1223,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.15,21925.4
1224,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.2,32915.2
1225,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.25,37522.0
1226,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.3,41583.4
1227,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.35,49842.80000000005
1228,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.4,59048.60000000001
1229,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.45,63847.60000000001
1230,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.5,67839.0
1231,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.55,72307.20000000001
1232,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.6,77786.2
1233,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.65,85902.00000000001
1234,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.7,109156.00000000016
1235,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.75,125973.00000000006
1236,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.8,139257.40000000002
1237,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.85,189666.0000000005
1238,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.9,229066.80000000016
1239,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.95,262032.99999999997
1240,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.975,278659.0
1241,2020-04-24,10 day ahead inc hosp,2020-05-04,US,quantile,0.99,294904.72
1242,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.01,15917.12
1243,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.025,17821.8
1244,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.05,19628.0
1245,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.1,21921.8
1246,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.15,24527.800000000007
1247,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.2,37071.000000000015
1248,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.25,42259.0
1249,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.3,46473.6
1250,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.35,54673.80000000001
1251,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.4,64184.40000000001
1252,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.45,69679.0
1253,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.5,74351.0
1254,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.55,79943.20000000001
1255,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.6,86900.6
1256,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.65,95838.40000000002
1257,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.7,118145.2
1258,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.75,135245.0000000001
1259,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.8,148789.60000000006
1260,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.85,206571.80000000008
1261,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.9,247988.8
1262,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.95,282052.4
1263,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.975,297958.6
1264,2020-04-24,11 day ahead inc hosp,2020-05-05,US,quantile,0.99,314465.64
1265,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.01,18000.6
1266,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.025,20166.2
1267,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.05,22065.4
1268,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.1,24503.0
1269,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.15,27113.4
1270,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.2,41645.4
1271,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.25,47251.0
1272,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.3,51741.0
1273,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.35,59509.60000000001
1274,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.4,69294.6
1275,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.45,75461.2
1276,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.5,80705.0
1277,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.55,88369.6
1278,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.6,96910.2
1279,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.65,106415.00000000004
1280,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.7,127030.8000000001
1281,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.75,144839.00000000006
1282,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.8,158468.6
1283,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.85,223451.2000000004
1284,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.9,266483.6000000001
1285,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.95,300773.6
1286,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.975,317418.4
1287,2020-04-24,12 day ahead inc hosp,2020-05-06,US,quantile,0.99,334021.19999999995
1288,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.01,20207.44
1289,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.025,22599.800000000007
1290,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.05,24563.4
1291,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.1,27169.4
1292,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.15,29912.8
1293,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.2,46803.8
1294,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.25,52499.0
1295,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.3,57202.8
1296,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.35,64585.0
1297,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.4,74261.0
1298,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.45,80496.4
1299,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.5,87151.0
1300,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.55,98001.40000000002
1301,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.6,107470.6
1302,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.65,117341.4
1303,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.7,135732.60000000006
1304,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.75,153756.0000000001
1305,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.8,168044.2
1306,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.85,240658.00000000003
1307,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.9,284604.2000000001
1308,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.95,319426.4
1309,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.975,336158.19999999995
1310,2020-04-24,13 day ahead inc hosp,2020-05-07,US,quantile,0.99,352898.12
1311,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.01,22559.52
1312,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.025,25280.2
1313,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.05,27337.6
1314,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.1,29890.8
1315,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.15,32808.4
1316,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.2,51893.40000000001
1317,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.25,58100.0
1318,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.3,62830.0
1319,2020-04-24,14 day ahead inc hosp,2020-05-08,US,quantile,0.35,69418.00000000001
