"forecast_date","target","target_end_date","quantile","type","location","value"
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.01,"quantile","02",0.872050138614822
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.025,"quantile","02",1.01831272336408
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.05,"quantile","02",1.10720946994615
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.1,"quantile","02",1.36072025033362
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.15,"quantile","02",1.67470873825539
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.2,"quantile","02",1.98139776468308
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.25,"quantile","02",2.22998896587066
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.3,"quantile","02",2.42619277290425
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.35,"quantile","02",2.61801892508932
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.4,"quantile","02",2.88006170219767
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.45,"quantile","02",3.14267274037381
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.5,"quantile","02",3.45235969483157
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.55,"quantile","02",3.69544977605804
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.6,"quantile","02",4.2404245670567
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.65,"quantile","02",4.93115017231069
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.7,"quantile","02",5.71658676644875
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.75,"quantile","02",6.43709690269217
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.8,"quantile","02",7.34415055143105
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.85,"quantile","02",9.14863101111922
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.9,"quantile","02",12.4455579953777
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.95,"quantile","02",17.2567985822356
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.975,"quantile","02",21.6837090971658
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.99,"quantile","02",28.6833074316171
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.01,"quantile","01",13.1811487927783
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.025,"quantile","01",17.6372692154956
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.05,"quantile","01",20.1469639794351
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.1,"quantile","01",24.5936458040702
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.15,"quantile","01",27.670569285727
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.2,"quantile","01",33.3545731986701
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.25,"quantile","01",36.6559576339923
2023-09-10,"0 day ahead inc hosp",2023-09-10,0.3,"quantile","01",39.1366591581089
