"","forecast_date","target","target_end_date","quantile","type","location","value"
"5261","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","24",17.3647910515923
"5262","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","24",20.7864606723871
"5263","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","24",26.3330501780566
"5264","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","24",34.6191825078762
"5265","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","24",54.2459918560314
"5266","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","24",82.8808723925908
"5267","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","24",99.1977991476754
"5268","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","23",0.596540210070057
"5269","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","23",0.647752984671278
"5270","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","23",0.671118591087234
"5271","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","23",0.830610576649287
"5272","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","23",0.969027476618888
"5273","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","23",1.09939888992339
"5274","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","23",1.16236545643407
"5275","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","23",1.26477233115238
"5276","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","23",1.36273969433477
"5277","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","23",1.47839747410581
"5278","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","23",1.78767863705126
"5279","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","23",1.98752795741171
"5280","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","23",2.08900019335793
"5281","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","23",2.3300863899857
"5282","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","23",2.95109607538864
"5283","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","23",4.0260544325109
"5284","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","23",5.65155231030716
"5285","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","23",6.86076909100024
"5286","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","23",8.38346289239158
"5287","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","23",9.9325222380231
"5288","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","23",15.1465088847363
"5289","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","23",19.6888087284484
"5290","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","23",31.8601474346551
"5291","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","26",1.96533150322638
"5292","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","26",3.52012413954675
"5293","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","26",3.83624459384439
"5294","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","26",4.55636147307805
"5295","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","26",5.3625685165408
"5296","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","26",7.19337945084894
"5297","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","26",8.843803533682
"5298","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","26",10.6448010304822
"5299","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","26",11.9795095958125
"5300","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","26",13.4124759997371
"5301","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","26",17.4274624886098
"5302","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","26",20.8330392859435
"5303","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","26",24.7464689900901
"5304","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","26",27.8650572211869
"5305","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","26",32.9487004586747
"5306","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","26",41.5695417372249
"5307","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","26",45.3631017151511
"5308","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","26",56.4702649434835
"5309","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","26",71.0450168327565
"5310","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","26",110.034235918953
"5311","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","26",186.007420241262
"5312","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","26",224.933330060139
"5313","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","26",372.835076895239
"5314","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","27",0.968536158772029
"5315","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","27",1.29411573836309
"5316","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","27",2.03589247430352
"5317","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","27",2.53224063500424
"5318","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","27",3.0181677425553
"5319","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","27",3.72799729774143
"5320","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","27",4.30817056605779
"5321","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","27",4.55902257340297
"5322","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","27",4.79614011909757
"5323","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","27",5.56773868610182
"5324","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","27",6.21695906707064
"5325","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","27",8.36267205234327
"5326","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","27",10.7005796246081
"5327","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","27",12.938354937194
"5328","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","27",14.7256450507573
"5329","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","27",16.7758345155099
"5330","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","27",21.3822283593234
"5331","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","27",27.6272126826553
"5332","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","27",37.7420809784333
"5333","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","27",47.7987421797006
"5334","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","27",92.3691914614031
"5335","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","27",143.302466834141
"5336","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","27",177.824958119699
"5337","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","29",1.85795454201609
"5338","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","29",3.45940841894316
"5339","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","29",4.96235360838497
"5340","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","29",6.47259897853566
"5341","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","29",7.48468363686648
"5342","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","29",8.63453320887769
"5343","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","29",9.72906410785706
"5344","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","29",11.1445322301298
"5345","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","29",12.8900442256323
"5346","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","29",15.2423664701714
"5347","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","29",18.0449775315584
"5348","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","29",19.6611372619775
"5349","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","29",21.4092715297991
"5350","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","29",24.7884469595271
"5351","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","29",27.6411929251675
"5352","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","29",32.7151074126352
"5353","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","29",42.2163616811243
"5354","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","29",46.8987606788022
"5355","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","29",56.8885943592124
"5356","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","29",70.4381320482342
"5357","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","29",123.036417508154
"5358","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","29",271.240439880801
"5359","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","29",338.624559772185
"5360","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","28",1.75036752789697
"5361","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","28",1.96876757990787
"5362","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","28",3.43486025556334
"5363","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","28",4.36598293591072
"5364","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","28",5.41862373512614
"5365","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","28",6.56253943016372
"5366","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","28",7.68183345016033
"5367","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","28",9.26862022344338
"5368","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","28",10.1486211837707
"5369","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","28",10.9466486648885
"5370","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","28",11.4834730997162
"5371","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","28",11.9888244929516
"5372","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","28",13.2227058162981
"5373","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","28",14.7879657476787
"5374","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","28",16.1397511747959
"5375","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","28",17.508387096675
"5376","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","28",22.9568345141588
"5377","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","28",27.2706189907947
"5378","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","28",37.3208369784467
"5379","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","28",47.600211202122
"5380","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","28",59.7971458040567
"5381","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","28",70.6327632780078
"5382","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","28",79.2878487826121
"5383","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","30",0.706517759970206
"5384","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","30",0.738383508470661
"5385","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","30",0.824688674792936
"5386","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","30",1.08315651560617
"5387","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","30",1.47236778452382
"5388","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","30",1.6801728171036
"5389","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","30",1.91867660474399
"5390","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","30",2.1470041628619
"5391","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","30",2.56489236540466
"5392","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","30",3.04890908400545
"5393","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","30",3.43372805143538
"5394","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","30",4.30162785440824
"5395","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","30",5.17923710132075
"5396","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","30",6.19897155155692
"5397","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","30",6.92343087964782
"5398","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","30",8.64071952643831
"5399","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","30",10.8794770416053
"5400","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","30",15.1298510218979
"5401","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","30",18.5467233760584
"5402","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","30",22.1440977832784
"5403","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","30",30.5451947859058
"5404","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","30",37.4506909907475
"5405","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","30",37.8933709998036
"5406","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","37",3.81853398972869
"5407","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","37",5.59156221414854
"5408","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","37",6.18726840113145
"5409","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","37",8.05670562066921
"5410","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","37",8.30555786907434
"5411","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","37",8.80008785269602
"5412","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","37",9.34933084625957
"5413","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","37",10.2849494637672
"5414","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","37",12.1929218860316
"5415","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","37",15.1696694507637
"5416","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","37",16.3559715503326
"5417","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","37",19.9242813190275
"5418","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","37",21.8532560922083
"5419","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","37",24.963438611813
"5420","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","37",26.6421061014346
"5421","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","37",30.1185809375072
"5422","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","37",41.3160563083504
"5423","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","37",45.5938664262498
"5424","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","37",64.7311009395103
"5425","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","37",77.7040210799128
"5426","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","37",92.725567987154
"5427","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","37",99.3318683437219
"5428","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","37",103.103785265774
"5429","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","38",0.0710580899575641
"5430","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","38",0.194949378826494
"5431","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","38",0.284660253779003
"5432","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","38",0.375380779323524
"5433","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","38",0.62004348486564
"5434","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","38",0.75371055230219
"5435","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","38",0.867466428715745
"5436","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","38",0.944286019950534
"5437","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","38",1.03156806265276
"5438","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","38",1.16557702074864
"5439","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","38",1.2949420320388
"5440","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","38",1.47981448414936
"5441","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","38",1.72673444939322
"5442","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","38",2.04188071026888
"5443","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","38",2.36532189453518
"5444","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","38",3.18285216199309
"5445","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","38",3.93082773254687
"5446","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","38",5.78690256367427
"5447","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","38",6.88229723588384
"5448","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","38",8.12534869228109
"5449","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","38",11.2697428967895
"5450","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","38",15.305978639509
"5451","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","38",75.3170851463455
"5452","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","31",0.708586841293959
"5453","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","31",0.927546877293074
"5454","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","31",1.00864522364172
"5455","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","31",1.20297492885138
"5456","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","31",1.34804443196076
"5457","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","31",1.64470049778879
"5458","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","31",2.02988790989065
"5459","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","31",2.34379563087403
"5460","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","31",2.64417511228706
"5461","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","31",2.94244399292845
"5462","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","31",3.21494932150462
"5463","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","31",3.92797951631197
"5464","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","31",4.80637849962151
"5465","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","31",5.41909703597084
"5466","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","31",5.77847581103972
"5467","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","31",7.07309038621845
"5468","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","31",9.00753995626434
"5469","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","31",11.8677712347448
"5470","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","31",14.5673643059244
"5471","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","31",17.6107107568412
"5472","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","31",22.4719168238821
"5473","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","31",25.8377087526063
"5474","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","31",33.5242789290614
"5475","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","33",0.838268520171277
"5476","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","33",0.878110928626785
"5477","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","33",1.02953222430234
"5478","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","33",1.38351413599763
"5479","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","33",1.55344492203122
"5480","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","33",1.71579966394476
"5481","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","33",2.11096467125992
"5482","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","33",2.32444577195621
"5483","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","33",2.71887795253612
"5484","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","33",2.99605482017442
"5485","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","33",3.32140534744047
"5486","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","33",3.84778223768149
"5487","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","33",4.52687025028284
"5488","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","33",4.98568452333315
"5489","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","33",5.30759410268203
"5490","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","33",5.85680750939154
"5491","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","33",6.62437384644392
"5492","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","33",7.11170215493576
"5493","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","33",8.80802775422438
"5494","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","33",13.5460321945012
"5495","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","33",21.2932463882176
"5496","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","33",34.6456928841692
"5497","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","33",40.3882989418927
"5498","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","34",4.01695267728678
"5499","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","34",4.35734326889804
"5500","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","34",4.73363306590847
"5501","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","34",6.27928158478949
"5502","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","34",6.72929091478089
"5503","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","34",7.46492870589755
"5504","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","34",8.29973660924098
"5505","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","34",9.80861145055709
"5506","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","34",10.6988364722235
"5507","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","34",12.8888201703295
"5508","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","34",15.7256277694893
"5509","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","34",19.1786973947124
"5510","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","34",20.9803551425979
"5511","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","34",23.6193573097555
"5512","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","34",26.5177253327717
"5513","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","34",31.0182811648974
"5514","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","34",37.7783040234025
"5515","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","34",51.788356195851
"5516","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","34",69.1302149869196
"5517","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","34",87.2081967056673
"5518","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","34",105.326937662173
"5519","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","34",142.810957387244
"5520","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","34",194.335055034534
"5521","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","35",0.469650588694106
"5522","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","35",0.571535245867397
"5523","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","35",0.881954863756116
"5524","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","35",1.08902657686745
"5525","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","35",1.31439971073842
"5526","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","35",1.60511775807939
"5527","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","35",1.89532523621574
"5528","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","35",2.24381883924546
"5529","2023-08-06","4 day ahead inc hosp","2023-08-10","0.350","quantile","35",2.61691968756662
"5530","2023-08-06","4 day ahead inc hosp","2023-08-10","0.400","quantile","35",2.85899391635502
"5531","2023-08-06","4 day ahead inc hosp","2023-08-10","0.450","quantile","35",3.29754095084102
"5532","2023-08-06","4 day ahead inc hosp","2023-08-10","0.500","quantile","35",3.82078661555274
"5533","2023-08-06","4 day ahead inc hosp","2023-08-10","0.550","quantile","35",4.30288991781234
"5534","2023-08-06","4 day ahead inc hosp","2023-08-10","0.600","quantile","35",5.193696097131
"5535","2023-08-06","4 day ahead inc hosp","2023-08-10","0.650","quantile","35",5.66744978554263
"5536","2023-08-06","4 day ahead inc hosp","2023-08-10","0.700","quantile","35",6.18174481734733
"5537","2023-08-06","4 day ahead inc hosp","2023-08-10","0.750","quantile","35",7.84991044779631
"5538","2023-08-06","4 day ahead inc hosp","2023-08-10","0.800","quantile","35",10.3757599526957
"5539","2023-08-06","4 day ahead inc hosp","2023-08-10","0.850","quantile","35",13.6156924041173
"5540","2023-08-06","4 day ahead inc hosp","2023-08-10","0.900","quantile","35",16.4025608167931
"5541","2023-08-06","4 day ahead inc hosp","2023-08-10","0.950","quantile","35",26.2784243949806
"5542","2023-08-06","4 day ahead inc hosp","2023-08-10","0.975","quantile","35",40.3612956297561
"5543","2023-08-06","4 day ahead inc hosp","2023-08-10","0.990","quantile","35",46.7263902726239
"5544","2023-08-06","4 day ahead inc hosp","2023-08-10","0.010","quantile","32",0.574451037288036
"5545","2023-08-06","4 day ahead inc hosp","2023-08-10","0.025","quantile","32",1.08671562260545
"5546","2023-08-06","4 day ahead inc hosp","2023-08-10","0.050","quantile","32",1.74960213696293
"5547","2023-08-06","4 day ahead inc hosp","2023-08-10","0.100","quantile","32",2.28269891983831
"5548","2023-08-06","4 day ahead inc hosp","2023-08-10","0.150","quantile","32",2.53962990896404
"5549","2023-08-06","4 day ahead inc hosp","2023-08-10","0.200","quantile","32",3.15178040489358
"5550","2023-08-06","4 day ahead inc hosp","2023-08-10","0.250","quantile","32",3.95357777936483
"5551","2023-08-06","4 day ahead inc hosp","2023-08-10","0.300","quantile","32",4.76699961556644
