forecast_date,target,target_end_date,quantile,type,location,value
2023-02-26,1 wk ahead inc case,2023-03-04,0.025,quantile,02,1.1144564992723895
2023-02-26,1 wk ahead inc case,2023-03-04,0.100,quantile,02,4.665429016194028
2023-02-26,1 wk ahead inc case,2023-03-04,0.250,quantile,02,16.888694307896735
2023-02-26,1 wk ahead inc case,2023-03-04,0.500,quantile,02,88.49331150222947
2023-02-26,1 wk ahead inc case,2023-03-04,0.750,quantile,02,447.1125310836568
2023-02-26,1 wk ahead inc case,2023-03-04,0.900,quantile,02,1547.535961520358
2023-02-26,1 wk ahead inc case,2023-03-04,0.975,quantile,02,5953.120772780938
2023-02-26,1 wk ahead inc case,2023-03-04,0.025,quantile,01,20.288936659273066
2023-02-26,1 wk ahead inc case,2023-03-04,0.100,quantile,01,46.975352192997406
2023-02-26,1 wk ahead inc case,2023-03-04,0.250,quantile,01,184.53490231280514
2023-02-26,1 wk ahead inc case,2023-03-04,0.500,quantile,01,800.1395700772164
2023-02-26,1 wk ahead inc case,2023-03-04,0.750,quantile,01,2447.1606200089977
2023-02-26,1 wk ahead inc case,2023-03-04,0.900,quantile,01,5775.361332860825
2023-02-26,1 wk ahead inc case,2023-03-04,0.975,quantile,01,17039.60575775776
2023-02-26,1 wk ahead inc case,2023-03-04,0.025,quantile,05,4.072136975627195
2023-02-26,1 wk ahead inc case,2023-03-04,0.100,quantile,05,20.764443590187284
2023-02-26,1 wk ahead inc case,2023-03-04,0.250,quantile,05,111.25944771805655
2023-02-26,1 wk ahead inc case,2023-03-04,0.500,quantile,05,459.08275597780664
2023-02-26,1 wk ahead inc case,2023-03-04,0.750,quantile,05,1145.752735926153
2023-02-26,1 wk ahead inc case,2023-03-04,0.900,quantile,05,2761.1161349902563
2023-02-26,1 wk ahead inc case,2023-03-04,0.975,quantile,05,7039.2865027670805
2023-02-26,1 wk ahead inc case,2023-03-04,0.025,quantile,04,14.836435424486979
2023-02-26,1 wk ahead inc case,2023-03-04,0.100,quantile,04,80.45551998524687
2023-02-26,1 wk ahead inc case,2023-03-04,0.250,quantile,04,230.72676703658829
2023-02-26,1 wk ahead inc case,2023-03-04,0.500,quantile,04,912.4867701470405
2023-02-26,1 wk ahead inc case,2023-03-04,0.750,quantile,04,2996.1268910500194
