"forecast_date","target","target_end_date","quantile","type","location","value"
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.010","quantile","02",0.0348522905592752
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.025","quantile","02",0.103530229625084
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.050","quantile","02",0.137886461525843
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.100","quantile","02",0.245551117282898
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.150","quantile","02",0.316721395904735
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.200","quantile","02",0.419427288943554
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.250","quantile","02",0.617496791378755
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.300","quantile","02",1.02192118402067
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.350","quantile","02",1.85278245614828
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.400","quantile","02",2.70028298332253
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.450","quantile","02",4.37387022631983
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.500","quantile","02",5.41086355203321
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.550","quantile","02",7.08736893067175
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.600","quantile","02",9.87291956117102
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.650","quantile","02",12.485763946171
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.700","quantile","02",22.2502929809251
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.750","quantile","02",35.1744211578363
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.800","quantile","02",52.003914340397
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.850","quantile","02",85.5029775196634
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.900","quantile","02",172.128096813807
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.950","quantile","02",299.231584633754
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.975","quantile","02",514.09085836444
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.990","quantile","02",1114.8001597665
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.010","quantile","01",0.89764272659726
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.025","quantile","01",1.47979622081823
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.050","quantile","01",2.09354004256862
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.100","quantile","01",2.72920527885927
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.150","quantile","01",4.51974566041169
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.200","quantile","01",5.60544432153573
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.250","quantile","01",6.42265627867538
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.300","quantile","01",7.76343575759937
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.350","quantile","01",10.3289063231676
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.400","quantile","01",13.9515192067448
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.450","quantile","01",16.9485844951317
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.500","quantile","01",20.6070906801641
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.550","quantile","01",22.3451969370611
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.600","quantile","01",31.9602475560906
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.650","quantile","01",42.3459030351772
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.700","quantile","01",47.3015418094677
"2023-04-02","0 day ahead inc hosp","2023-04-02","0.750","quantile","01",77.9082136175616
