forecast_date,target,target_end_date,quantile,type,location,value
2023-03-19,1 wk ahead inc case,2023-03-25,0.025,quantile,02,0.5137554107181367
2023-03-19,1 wk ahead inc case,2023-03-25,0.100,quantile,02,1.8526140167986975
2023-03-19,1 wk ahead inc case,2023-03-25,0.250,quantile,02,8.478989069835007
2023-03-19,1 wk ahead inc case,2023-03-25,0.500,quantile,02,42.88750352155458
2023-03-19,1 wk ahead inc case,2023-03-25,0.750,quantile,02,251.40156992155053
2023-03-19,1 wk ahead inc case,2023-03-25,0.900,quantile,02,878.8424689726863
2023-03-19,1 wk ahead inc case,2023-03-25,0.975,quantile,02,3144.2112906667753
2023-03-19,1 wk ahead inc case,2023-03-25,0.025,quantile,01,9.833548877651479
2023-03-19,1 wk ahead inc case,2023-03-25,0.100,quantile,01,27.93613625600441
2023-03-19,1 wk ahead inc case,2023-03-25,0.250,quantile,01,102.82966561106763
2023-03-19,1 wk ahead inc case,2023-03-25,0.500,quantile,01,446.09704584734897
2023-03-19,1 wk ahead inc case,2023-03-25,0.750,quantile,01,1470.1511079420036
2023-03-19,1 wk ahead inc case,2023-03-25,0.900,quantile,01,3985.873074855922
2023-03-19,1 wk ahead inc case,2023-03-25,0.975,quantile,01,9370.40024997387
2023-03-19,1 wk ahead inc case,2023-03-25,0.025,quantile,05,2.5175227671666325
2023-03-19,1 wk ahead inc case,2023-03-25,0.100,quantile,05,10.30925975584713
2023-03-19,1 wk ahead inc case,2023-03-25,0.250,quantile,05,42.827141348848215
2023-03-19,1 wk ahead inc case,2023-03-25,0.500,quantile,05,187.04803283926168
2023-03-19,1 wk ahead inc case,2023-03-25,0.750,quantile,05,519.3782472710039
2023-03-19,1 wk ahead inc case,2023-03-25,0.900,quantile,05,1293.7942945673285
2023-03-19,1 wk ahead inc case,2023-03-25,0.975,quantile,05,3048.0588445348167
2023-03-19,1 wk ahead inc case,2023-03-25,0.025,quantile,04,14.033901132355181
2023-03-19,1 wk ahead inc case,2023-03-25,0.100,quantile,04,47.546844578248596
