forecast_date,target,target_end_date,quantile,type,location,value
2024-04-28,0 day ahead inc hosp,2024-04-28,0.01,quantile,02,0.02740183468767166
2024-04-28,0 day ahead inc hosp,2024-04-28,0.025,quantile,02,0.04963986779272599
2024-04-28,0 day ahead inc hosp,2024-04-28,0.05,quantile,02,0.08970524721076314
2024-04-28,0 day ahead inc hosp,2024-04-28,0.1,quantile,02,0.16205524808034433
2024-04-28,0 day ahead inc hosp,2024-04-28,0.15,quantile,02,0.21883344132470223
2024-04-28,0 day ahead inc hosp,2024-04-28,0.2,quantile,02,0.3040927306494873
2024-04-28,0 day ahead inc hosp,2024-04-28,0.25,quantile,02,0.3941045011669012
2024-04-28,0 day ahead inc hosp,2024-04-28,0.3,quantile,02,0.4724800543216654
2024-04-28,0 day ahead inc hosp,2024-04-28,0.35,quantile,02,0.605014250047673
2024-04-28,0 day ahead inc hosp,2024-04-28,0.4,quantile,02,0.7960184217628161
2024-04-28,0 day ahead inc hosp,2024-04-28,0.45,quantile,02,0.9172300413132326
2024-04-28,0 day ahead inc hosp,2024-04-28,0.5,quantile,02,1.1589273816860728
2024-04-28,0 day ahead inc hosp,2024-04-28,0.55,quantile,02,1.4440505832598771
2024-04-28,0 day ahead inc hosp,2024-04-28,0.6,quantile,02,1.764223150829087
2024-04-28,0 day ahead inc hosp,2024-04-28,0.65,quantile,02,2.420054354478351
2024-04-28,0 day ahead inc hosp,2024-04-28,0.7,quantile,02,2.875812625944004
2024-04-28,0 day ahead inc hosp,2024-04-28,0.75,quantile,02,3.95672163523629
2024-04-28,0 day ahead inc hosp,2024-04-28,0.8,quantile,02,5.67410518350197
2024-04-28,0 day ahead inc hosp,2024-04-28,0.85,quantile,02,8.827260017166672
2024-04-28,0 day ahead inc hosp,2024-04-28,0.9,quantile,02,18.267020778626215
2024-04-28,0 day ahead inc hosp,2024-04-28,0.95,quantile,02,33.30095953621222
2024-04-28,0 day ahead inc hosp,2024-04-28,0.975,quantile,02,51.318911375016405
2024-04-28,0 day ahead inc hosp,2024-04-28,0.99,quantile,02,69.46744344352346
2024-04-28,0 day ahead inc hosp,2024-04-28,0.01,quantile,01,3.824020165327041
2024-04-28,0 day ahead inc hosp,2024-04-28,0.025,quantile,01,4.592722228996009
2024-04-28,0 day ahead inc hosp,2024-04-28,0.05,quantile,01,5.562301974074362
2024-04-28,0 day ahead inc hosp,2024-04-28,0.1,quantile,01,6.78550158407396
2024-04-28,0 day ahead inc hosp,2024-04-28,0.15,quantile,01,8.404658467000761
2024-04-28,0 day ahead inc hosp,2024-04-28,0.2,quantile,01,9.123666316525297
2024-04-28,0 day ahead inc hosp,2024-04-28,0.25,quantile,01,10.000455008986194
2024-04-28,0 day ahead inc hosp,2024-04-28,0.3,quantile,01,11.237806106019386
2024-04-28,0 day ahead inc hosp,2024-04-28,0.35,quantile,01,12.048123156635569
2024-04-28,0 day ahead inc hosp,2024-04-28,0.4,quantile,01,13.262673062445844
2024-04-28,0 day ahead inc hosp,2024-04-28,0.45,quantile,01,14.290040656848603
2024-04-28,0 day ahead inc hosp,2024-04-28,0.5,quantile,01,15.341685786618148
2024-04-28,0 day ahead inc hosp,2024-04-28,0.55,quantile,01,17.031491160319316
2024-04-28,0 day ahead inc hosp,2024-04-28,0.6,quantile,01,19.150744854739987
2024-04-28,0 day ahead inc hosp,2024-04-28,0.65,quantile,01,20.92958867180433
2024-04-28,0 day ahead inc hosp,2024-04-28,0.7,quantile,01,24.319789703235088
2024-04-28,0 day ahead inc hosp,2024-04-28,0.75,quantile,01,28.852007381317968
2024-04-28,0 day ahead inc hosp,2024-04-28,0.8,quantile,01,34.66033765716269
2024-04-28,0 day ahead inc hosp,2024-04-28,0.85,quantile,01,40.3132047970017
2024-04-28,0 day ahead inc hosp,2024-04-28,0.9,quantile,01,50.00046469080796
2024-04-28,0 day ahead inc hosp,2024-04-28,0.95,quantile,01,89.78682615241951
2024-04-28,0 day ahead inc hosp,2024-04-28,0.975,quantile,01,140.97595193324375
2024-04-28,0 day ahead inc hosp,2024-04-28,0.99,quantile,01,227.63843892630467
2024-04-28,0 day ahead inc hosp,2024-04-28,0.01,quantile,05,1.8246971235076943
2024-04-28,0 day ahead inc hosp,2024-04-28,0.025,quantile,05,2.351481148902556
2024-04-28,0 day ahead inc hosp,2024-04-28,0.05,quantile,05,2.650693727946222
2024-04-28,0 day ahead inc hosp,2024-04-28,0.1,quantile,05,3.3139979719335955
2024-04-28,0 day ahead inc hosp,2024-04-28,0.15,quantile,05,3.813282890202063
2024-04-28,0 day ahead inc hosp,2024-04-28,0.2,quantile,05,4.306780596451753
2024-04-28,0 day ahead inc hosp,2024-04-28,0.25,quantile,05,4.531737121794199
2024-04-28,0 day ahead inc hosp,2024-04-28,0.3,quantile,05,4.892915839441587
