"location","target","type","quantile","forecast_date","target_end_date","value"
"US","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,497259.839774966
"01","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,2233.8613135427
"02","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,1837.18523250739
"04","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,21599.3930159989
"05","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,2558.61650660436
"06","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,14866.9163799751
"08","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,13496.7018830382
"09","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,7443.79795985383
"10","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,2436.826035468
"11","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,906.035670519401
"12","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,1316.02934608283
"13","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,7474.46143447187
"15","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,470.57584713152
"16","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,2467.76886301639
"17","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,42892.2415542915
"18","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,28737.5352874864
"19","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,11980.7501434616
"20","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,9884.50758131121
"21","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,13991.3827454063
"22","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,2061.03772821964
"23","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,3052.15820727761
"24","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,6108.41709815571
"25","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,23490.2707852807
"26","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,68311.7641982983
"27","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,25513.8216550095
"28","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,3666.1353437085
"29","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,12709.9723854824
"30","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,1271.89800771189
"31","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,6275.08973146026
"32","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,4081.58722640673
"33","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,8665.51755093463
"34","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,16662.4898262809
"35","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,9906.51775240415
"36","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,49146.5341392793
"37","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,16125.856070719
"38","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,2347.55868702434
"39","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,37706.2702629431
"40","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,5600.01843114977
"41","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,5044.78065411974
"42","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,39094.3125911583
"44","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,4078.59726394439
"45","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,5124.40045254689
"46","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,2319.35569386717
"47","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,10063.6320482444
"48","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,12321.7994878627
"49","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,6978.5614966132
"50","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,2776.44928218034
"51","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,12651.1718126336
"53","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,7668.68635733147
"54","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,5627.61430318246
"55","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,27800.4512137829
"56","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,1079.61891935047
"60","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,0
"66","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,31.5354517561755
"69","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,3.00360063432925
"72","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,497.045130510349
"78","1 wk ahead inc case","point",NA,2021-11-28,2021-12-04,97.2286758746898
"US","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,7492.86926380638
"01","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,39.3419782866549
"02","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,53.4460780578184
"04","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,330.279341986399
"05","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,33.7899052617595
"06","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,286.419984001172
"08","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,177.206494905286
"09","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,32.6638700262683
"10","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,15.2851486358723
"11","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,0
"12","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,0
"13","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,615.226502736339
"15","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,9.42697668907329
"16","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,39.1424705858162
"17","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,176.839089708538
"18","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,343.378984252697
"19","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,56.7079479050071
"20","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,7.98912948163797
"21","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,410.630387280227
"22","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,25.8526761153735
"23","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,83.069028500026
"24","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,72.420753380722
"25","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,101.184032283742
"26","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,602.09081171266
"27","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,173.055276318832
"28","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,28.4032679839074
"29","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,140.593220646215
"30","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,117.303853850412
"31","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,16.2805602632157
"32","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,40.812238089331
"33","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,38.0972402807136
"34","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,125.587373249058
"35","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,89.031882147282
"36","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,177.495525954364
"37","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,136.118860468716
"38","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,27.0697355671896
"39","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,659.643784751759
"40","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,72.8554365272302
"41","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,448.648329890017
"42","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,154.507952182168
"44","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,4.50024130413749
"45","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,71.3398962252575
"46","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,22.6683542286019
"47","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,231.118910555746
"48","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,461.199258504348
"49","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,49.642317019945
"50","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,0
"51","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,113.058077645557
"53","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,110.004324068948
"54","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,135.077079360348
"55","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,106.865081102378
"56","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,0
"60","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,0
"66","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,0
"69","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,0
"72","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,10.3910654416527
"78","1 wk ahead inc death","point",NA,2021-11-28,2021-12-04,0.0783756443742049
"US","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,784028.869263806
"01","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,16154.3419782867
"02","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,930.446078057818
"60","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,0
"04","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,22554.2793419864
"05","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,8686.78990526176
"06","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,74438.4199840012
"08","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,9277.20649490529
"09","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,8897.66387002627
"10","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,2188.28514863587
"11","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,1196
"12","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,61147
"13","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,30973.2265027363
"66","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,263
"15","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,1024.42697668907
"16","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,3938.14247058582
"17","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,28922.8390897085
"18","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,17729.3789842527
"19","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,7410.70794790501
"20","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,6683.98912948164
"21","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,11205.6303872802
"22","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,14802.8526761154
"23","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,1386.06902850003
"24","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,11250.4207533807
"25","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,19452.1840322837
"26","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,25846.0908117127
"27","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,9635.05527631883
"28","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,10290.4032679839
"29","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,13164.5932206462
"30","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,2748.30385385041
"31","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,3148.28056026322
"32","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,8011.81223808933
"33","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,1721.09724028071
"34","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,28460.5873732491
"35","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,5399.03188214728
"36","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,57578.4955259544
"37","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,18812.1188604687
"38","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,1941.06973556719
"69","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,3
"39","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,27142.6437847518
"40","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,11919.8554365272
"41","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,5564.64832989002
"42","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,33405.5079521822
"72","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,3278.39106544165
"44","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,2919.50024130414
"45","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,14260.3398962253
"46","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,2342.6683542286
"47","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,17190.1189105557
"48","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,74066.1992585043
"49","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,3536.64231701995
"50","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,406
"78","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,85.0783756443742
"51","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,14748.0580776456
"53","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,9318.00432406895
"54","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,4952.07707936035
"55","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,10050.8650811024
"56","1 wk ahead cum death","point",NA,2021-11-28,2021-12-04,1347
