location,target,type,quantile,forecast_date,target_end_date,value
US,1 wk ahead cum death,point,,2020-06-07,2020-06-13,115412
01,1 wk ahead cum death,point,,2020-06-07,2020-06-13,817
02,1 wk ahead cum death,point,,2020-06-07,2020-06-13,10
60,1 wk ahead cum death,point,,2020-06-07,2020-06-13,0
04,1 wk ahead cum death,point,,2020-06-07,2020-06-13,1195
05,1 wk ahead cum death,point,,2020-06-07,2020-06-13,164
06,1 wk ahead cum death,point,,2020-06-07,2020-06-13,5174
08,1 wk ahead cum death,point,,2020-06-07,2020-06-13,1581
09,1 wk ahead cum death,point,,2020-06-07,2020-06-13,4225
10,1 wk ahead cum death,point,,2020-06-07,2020-06-13,404
11,1 wk ahead cum death,point,,2020-06-07,2020-06-13,511
12,1 wk ahead cum death,point,,2020-06-07,2020-06-13,2976
13,1 wk ahead cum death,point,,2020-06-07,2020-06-13,2283
66,1 wk ahead cum death,point,,2020-06-07,2020-06-13,5
15,1 wk ahead cum death,point,,2020-06-07,2020-06-13,17
16,1 wk ahead cum death,point,,2020-06-07,2020-06-13,83
17,1 wk ahead cum death,point,,2020-06-07,2020-06-13,6310
18,1 wk ahead cum death,point,,2020-06-07,2020-06-13,2504
19,1 wk ahead cum death,point,,2020-06-07,2020-06-13,656
20,1 wk ahead cum death,point,,2020-06-07,2020-06-13,255
21,1 wk ahead cum death,point,,2020-06-07,2020-06-13,513
22,1 wk ahead cum death,point,,2020-06-07,2020-06-13,3075
23,1 wk ahead cum death,point,,2020-06-07,2020-06-13,109
24,1 wk ahead cum death,point,,2020-06-07,2020-06-13,2991
25,1 wk ahead cum death,point,,2020-06-07,2020-06-13,7594
26,1 wk ahead cum death,point,,2020-06-07,2020-06-13,5679
27,1 wk ahead cum death,point,,2020-06-07,2020-06-13,1375
28,1 wk ahead cum death,point,,2020-06-07,2020-06-13,871
29,1 wk ahead cum death,point,,2020-06-07,2020-06-13,885
30,1 wk ahead cum death,point,,2020-06-07,2020-06-13,22
31,1 wk ahead cum death,point,,2020-06-07,2020-06-13,187
32,1 wk ahead cum death,point,,2020-06-07,2020-06-13,462
33,1 wk ahead cum death,point,,2020-06-07,2020-06-13,318
34,1 wk ahead cum death,point,,2020-06-07,2020-06-13,12586
35,1 wk ahead cum death,point,,2020-06-07,2020-06-13,423
36,1 wk ahead cum death,point,,2020-06-07,2020-06-13,30654
37,1 wk ahead cum death,point,,2020-06-07,2020-06-13,1104
38,1 wk ahead cum death,point,,2020-06-07,2020-06-13,94
69,1 wk ahead cum death,point,,2020-06-07,2020-06-13,20
39,1 wk ahead cum death,point,,2020-06-07,2020-06-13,2484
40,1 wk ahead cum death,point,,2020-06-07,2020-06-13,357
41,1 wk ahead cum death,point,,2020-06-07,2020-06-13,168
42,1 wk ahead cum death,point,,2020-06-07,2020-06-13,6283
72,1 wk ahead cum death,point,,2020-06-07,2020-06-13,149
44,1 wk ahead cum death,point,,2020-06-07,2020-06-13,831
45,1 wk ahead cum death,point,,2020-06-07,2020-06-13,678
46,1 wk ahead cum death,point,,2020-06-07,2020-06-13,68
47,1 wk ahead cum death,point,,2020-06-07,2020-06-13,473
48,1 wk ahead cum death,point,,2020-06-07,2020-06-13,2035
49,1 wk ahead cum death,point,,2020-06-07,2020-06-13,135
50,1 wk ahead cum death,point,,2020-06-07,2020-06-13,55
78,1 wk ahead cum death,point,,2020-06-07,2020-06-13,6
51,1 wk ahead cum death,point,,2020-06-07,2020-06-13,1517
53,1 wk ahead cum death,point,,2020-06-07,2020-06-13,1207
54,1 wk ahead cum death,point,,2020-06-07,2020-06-13,102
55,1 wk ahead cum death,point,,2020-06-07,2020-06-13,711
56,1 wk ahead cum death,point,,2020-06-07,2020-06-13,17
