forecast_date,target,target_end_date,quantile,type,value,location
2021-09-13,1 wk ahead cum death,2021-09-18,0.01,quantile,660961.9837826873,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.025,quantile,662109.8336571923,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.05,quantile,664134.2588831822,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.1,quantile,666468.2915166838,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.15,quantile,668043.0522536626,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.2,quantile,669294.6221664819,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.25,quantile,670368.357709783,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.3,quantile,671332.6054128594,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.35,quantile,672226.1246113937,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.4,quantile,673073.9869533702,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.45,quantile,673894.303581463,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.5,quantile,674701.6143993367,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.55,quantile,676341.1902822299,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.6,quantile,678007.1797995021,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.65,quantile,679729.1121917615,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.7,quantile,681543.7695658299,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.75,quantile,683502.0701906915,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.8,quantile,685682.7308017294,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.85,quantile,688224.5570715899,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.9,quantile,691422.7549261394,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.95,quantile,696162.9659217692,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.975,quantile,700274.3920339528,US
2021-09-13,1 wk ahead cum death,2021-09-18,0.99,quantile,705054.8134136386,US
2021-09-13,1 wk ahead cum death,2021-09-18,NA,point,674701.6143993367,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.01,quantile,1273.983782687418,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.025,quantile,2421.833657192628,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.05,quantile,4446.258883182267,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.1,quantile,6780.2915166838675,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.15,quantile,8355.052253662612,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.2,quantile,9606.62216648206,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.25,quantile,10680.357709782997,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.3,quantile,11644.605412859293,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.35,quantile,12538.124611393838,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.4,quantile,13385.98695337019,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.45,quantile,14206.303581463257,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.5,quantile,15013.61439933675,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.55,quantile,16653.19028222997,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.6,quantile,18319.179799502162,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.65,quantile,20041.112191761564,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.7,quantile,21855.769565829964,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.75,quantile,23814.070190691433,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.8,quantile,25994.73080172926,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.85,quantile,28536.557071589934,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.9,quantile,31734.754926139314,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.95,quantile,36474.965921769326,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.975,quantile,40586.39203395279,US
2021-09-13,1 wk ahead inc death,2021-09-18,0.99,quantile,45366.81341363854,US
2021-09-13,1 wk ahead inc death,2021-09-18,NA,point,15013.61439933675,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.01,quantile,661562.2256074803,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.025,quantile,664129.7650321194,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.05,quantile,668755.9395425695,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.1,quantile,674089.622474912,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.15,quantile,677688.2330276468,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.2,quantile,680548.2946166843,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.25,quantile,683001.9727953658,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.3,quantile,685205.451633934,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.35,quantile,687247.3031618601,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.4,quantile,689184.8205887654,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.45,quantile,691059.3911220029,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.5,quantile,692904.2410476557,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.55,quantile,697484.809669058,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.6,quantile,702139.1714378691,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.65,quantile,706949.8237330477,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.7,quantile,712019.5266440142,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.75,quantile,717490.5331933934,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.8,quantile,723582.7584286308,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.85,quantile,730683.9909938688,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.9,quantile,739618.9630744138,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.95,quantile,752861.9376582402,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.975,quantile,764348.2431322203,US
2021-09-13,2 wk ahead cum death,2021-09-25,0.99,quantile,777703.5555623047,US
2021-09-13,2 wk ahead cum death,2021-09-25,NA,point,692904.2410476557,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.01,quantile,600.241824792809,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.025,quantile,2019.9313749268185,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.05,quantile,4621.680659387422,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.1,quantile,7621.330958228128,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.15,quantile,9645.180773984213,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.2,quantile,11253.672450202383,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.25,quantile,12633.615085582991,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.3,quantile,13872.846221074864,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.35,quantile,15021.178550466111,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.4,quantile,16110.833635395065,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.45,quantile,17165.087540539396,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.5,quantile,18202.626648318925,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.55,quantile,21143.619386828188,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.6,quantile,24131.991638366835,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.65,quantile,27220.71154128615,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.7,quantile,30475.75707818433,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.75,quantile,33988.46300270225,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.8,quantile,37900.02762690154,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.85,quantile,42459.433922278964,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.9,quantile,48196.20814827445,US
2021-09-13,2 wk ahead inc death,2021-09-25,0.95,quantile,56698.97173647096,US
