forecast_date,target,target_end_date,quantile,type,location,value
2021-01-04,1 wk ahead inc death,2021-01-09,NA,point,US,16607.43919243558
2021-01-04,2 wk ahead inc death,2021-01-16,NA,point,US,15700.175536870429
2021-01-04,3 wk ahead inc death,2021-01-23,NA,point,US,14842.47565397193
2021-01-04,4 wk ahead inc death,2021-01-30,NA,point,US,14031.631877070236
2021-01-04,5 wk ahead inc death,2021-02-06,NA,point,US,13265.084459203812
2021-01-04,6 wk ahead inc death,2021-02-13,NA,point,US,12540.413492272335
2021-01-04,7 wk ahead inc death,2021-02-20,NA,point,US,11855.331267646145
2021-01-04,8 wk ahead inc death,2021-02-27,NA,point,US,11207.675054115078
2021-01-04,1 wk ahead cum death,2021-01-09,NA,point,US,366793.4391924356
2021-01-04,2 wk ahead cum death,2021-01-16,NA,point,US,382493.614729306
2021-01-04,3 wk ahead cum death,2021-01-23,NA,point,US,397336.0903832779
2021-01-04,4 wk ahead cum death,2021-01-30,NA,point,US,411367.72226034815
2021-01-04,5 wk ahead cum death,2021-02-06,NA,point,US,424632.80671955197
2021-01-04,6 wk ahead cum death,2021-02-13,NA,point,US,437173.2202118243
2021-01-04,7 wk ahead cum death,2021-02-20,NA,point,US,449028.55147947045
2021-01-04,8 wk ahead cum death,2021-02-27,NA,point,US,460236.2265335856
2021-01-04,1 wk ahead inc death,2021-01-09,NA,point,01,358.1499927749609
2021-01-04,2 wk ahead inc death,2021-01-16,NA,point,01,402.6799076126384
2021-01-04,3 wk ahead inc death,2021-01-23,NA,point,01,452.74636679054333
2021-01-04,4 wk ahead inc death,2021-01-30,NA,point,01,509.03774627667553
2021-01-04,5 wk ahead inc death,2021-02-06,NA,point,01,572.3280099877969
2021-01-04,6 wk ahead inc death,2021-02-13,NA,point,01,643.4873512082438
2021-01-04,7 wk ahead inc death,2021-02-20,NA,point,01,723.4941570897962
2021-01-04,8 wk ahead inc death,2021-02-27,NA,point,01,813.4484607354451
2021-01-04,1 wk ahead cum death,2021-01-09,NA,point,01,5230.149992774961
2021-01-04,2 wk ahead cum death,2021-01-16,NA,point,01,5632.829900387599
2021-01-04,3 wk ahead cum death,2021-01-23,NA,point,01,6085.576267178143
2021-01-04,4 wk ahead cum death,2021-01-30,NA,point,01,6594.614013454819
2021-01-04,5 wk ahead cum death,2021-02-06,NA,point,01,7166.942023442615
2021-01-04,6 wk ahead cum death,2021-02-13,NA,point,01,7810.429374650859
2021-01-04,7 wk ahead cum death,2021-02-20,NA,point,01,8533.923531740656
2021-01-04,8 wk ahead cum death,2021-02-27,NA,point,01,9347.3719924761
2021-01-04,1 wk ahead inc death,2021-01-09,NA,point,02,11.941258100573732
2021-01-04,2 wk ahead inc death,2021-01-16,NA,point,02,10.381458550128531
2021-01-04,3 wk ahead inc death,2021-01-23,NA,point,02,9.025404251404519
2021-01-04,4 wk ahead inc death,2021-01-30,NA,point,02,7.846481446507558
2021-01-04,5 wk ahead inc death,2021-02-06,NA,point,02,6.821552738848939
2021-01-04,6 wk ahead inc death,2021-02-13,NA,point,02,5.930503001394259
2021-01-04,7 wk ahead inc death,2021-02-20,NA,point,02,5.155844599609592
2021-01-04,8 wk ahead inc death,2021-02-27,NA,point,02,4.482374181258114
2021-01-04,1 wk ahead cum death,2021-01-09,NA,point,02,226.94125810057372
2021-01-04,2 wk ahead cum death,2021-01-16,NA,point,02,237.32271665070226
2021-01-04,3 wk ahead cum death,2021-01-23,NA,point,02,246.34812090210679
2021-01-04,4 wk ahead cum death,2021-01-30,NA,point,02,254.19460234861435
2021-01-04,5 wk ahead cum death,2021-02-06,NA,point,02,261.0161550874633
2021-01-04,6 wk ahead cum death,2021-02-13,NA,point,02,266.94665808885753
2021-01-04,7 wk ahead cum death,2021-02-20,NA,point,02,272.1025026884671
