forecast_date,target,target_end_date,quantile,type,value,location
2021-08-30,1 wk ahead cum death,2021-09-04,0.01,quantile,639183.0215441515,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.025,quantile,640533.6617670344,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.05,quantile,641811.7860983199,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.1,quantile,643285.3815962393,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.15,quantile,644279.6094827753,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.2,quantile,645069.7902893288,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.25,quantile,645747.6950623185,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.3,quantile,646356.4744999906,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.35,quantile,646920.5993752672,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.4,quantile,647455.8987160125,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.45,quantile,647973.8070231524,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.5,quantile,648483.5040897506,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.55,quantile,649217.2451593436,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.6,quantile,649962.8068275093,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.65,quantile,650733.4039852533,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.7,quantile,651545.497317734,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.75,quantile,652421.8737087646,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.8,quantile,653397.7603791269,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.85,quantile,654535.2754800905,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.9,quantile,655966.5292201898,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.95,quantile,658087.8628664813,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.975,quantile,659927.803441713,US
2021-08-30,1 wk ahead cum death,2021-09-04,0.99,quantile,662067.1319917566,US
2021-08-30,1 wk ahead cum death,2021-09-04,NA,point,648483.5040897506,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.01,quantile,1932.0215441514308,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.025,quantile,3282.6617670345377,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.05,quantile,4560.78609832002,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.1,quantile,6034.381596239384,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.15,quantile,7028.60948277526,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.2,quantile,7818.79028932858,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.25,quantile,8496.695062318197,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.3,quantile,9105.474499990676,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.35,quantile,9669.599375267031,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.4,quantile,10204.898716012462,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.45,quantile,10722.80702315246,US
2021-08-30,1 wk ahead inc death,2021-09-04,0.5,quantile,11232.50408975055,US
