forecast_date,target,target_end_date,quantile,type,value,location
2021-06-14,1 wk ahead cum death,2021-06-19,0.025,quantile,600794.1361969191,US
2021-06-14,1 wk ahead cum death,2021-06-19,0.25,quantile,601872.5600398728,US
2021-06-14,1 wk ahead cum death,2021-06-19,0.75,quantile,603207.4735690568,US
2021-06-14,1 wk ahead cum death,2021-06-19,0.975,quantile,604673.1812838141,US
2021-06-14,1 wk ahead cum death,2021-06-19,NA,point,602438.4122945605,US
2021-06-14,1 wk ahead inc death,2021-06-19,0.025,quantile,1133.1361969190793,US
2021-06-14,1 wk ahead inc death,2021-06-19,0.25,quantile,2211.5600398726333,US
2021-06-14,1 wk ahead inc death,2021-06-19,0.75,quantile,3546.4735690567823,US
2021-06-14,1 wk ahead inc death,2021-06-19,0.975,quantile,5012.181283814013,US
2021-06-14,1 wk ahead inc death,2021-06-19,NA,point,2777.4122945606027,US
2021-06-14,2 wk ahead cum death,2021-06-26,0.025,quantile,601704.0245514543,US
2021-06-14,2 wk ahead cum death,2021-06-26,0.25,quantile,603932.7314754791,US
2021-06-14,2 wk ahead cum death,2021-06-26,0.75,quantile,606726.4777109153,US
2021-06-14,2 wk ahead cum death,2021-06-26,0.975,quantile,609822.2040227663,US
2021-06-14,2 wk ahead cum death,2021-06-26,NA,point,605102.1407446068,US
2021-06-14,2 wk ahead inc death,2021-06-26,0.025,quantile,909.8883545353807,US
2021-06-14,2 wk ahead inc death,2021-06-26,0.25,quantile,2060.1714356066086,US
2021-06-14,2 wk ahead inc death,2021-06-26,0.75,quantile,3519.0041418584838,US
2021-06-14,2 wk ahead inc death,2021-06-26,0.975,quantile,5149.022738952383,US
2021-06-14,2 wk ahead inc death,2021-06-26,NA,point,2663.728450046254,US
2021-06-14,3 wk ahead cum death,2021-07-03,0.025,quantile,602420.3198648643,US
2021-06-14,3 wk ahead cum death,2021-07-03,0.25,quantile,605873.4982510455,US
2021-06-14,3 wk ahead cum death,2021-07-03,0.75,quantile,610262.9020280542,US
2021-06-14,3 wk ahead cum death,2021-07-03,0.975,quantile,615175.22479568,US
2021-06-14,3 wk ahead cum death,2021-07-03,NA,point,607685.3914027299,US
2021-06-14,3 wk ahead inc death,2021-07-03,0.025,quantile,716.2953134098308,US
2021-06-14,3 wk ahead inc death,2021-07-03,0.25,quantile,1940.7667755664406,US
2021-06-14,3 wk ahead inc death,2021-07-03,0.75,quantile,3536.424317139122,US
