forecast_date,target,target_end_date,quantile,type,value,location
2021-12-19,1 wk ahead cum death,2021-12-25,0.01,quantile,808430.2026254121,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.025,quantile,809156.377305048,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.05,quantile,809943.3957915312,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.1,quantile,810850.7777027217,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.15,quantile,811462.9839703969,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.2,quantile,811949.5461046114,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.25,quantile,812366.9730914533,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.3,quantile,812741.8354267608,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.35,quantile,813089.201246079,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.4,quantile,813418.8174396347,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.45,quantile,813737.724921517,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.5,quantile,814051.5762457578,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.55,quantile,814495.120313433,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.6,quantile,814945.8098941386,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.65,quantile,815411.6333461019,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.7,quantile,815902.54109946,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.75,quantile,816432.3077506685,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.8,quantile,817022.2280390377,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.85,quantile,817709.8521830752,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.9,quantile,818575.0403701168,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.95,quantile,819857.3795948994,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.975,quantile,820969.6176320475,US
2021-12-19,1 wk ahead cum death,2021-12-25,0.99,quantile,822262.8347170703,US
2021-12-19,1 wk ahead cum death,2021-12-25,NA,point,814051.5762457578,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.01,quantile,2160.202625411934,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.025,quantile,2886.377305047979,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.05,quantile,3673.3957915312076,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.1,quantile,4580.777702721785,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.15,quantile,5192.983970396779,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.2,quantile,5679.546104611239,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.25,quantile,6096.973091453315,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.3,quantile,6471.8354267608875,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.35,quantile,6819.201246079108,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.4,quantile,7148.81743963457,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.45,quantile,7467.724921516609,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.5,quantile,7781.576245757902,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.55,quantile,8225.120313433377,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.6,quantile,8675.809894138647,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.65,quantile,9141.633346101831,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.7,quantile,9632.54109946015,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.75,quantile,10162.307750668608,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.8,quantile,10752.228039037725,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.85,quantile,11439.852183074867,US
2021-12-19,1 wk ahead inc death,2021-12-25,0.9,quantile,12305.040370116643,US
