forecast_date,target,target_end_date,quantile,type,value,location
2021-11-01,1 wk ahead cum death,2021-11-06,0.01,quantile,747092.0228507153,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.025,quantile,748040.0212881961,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.05,quantile,749122.8948412004,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.1,quantile,750371.3786963809,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.15,quantile,751213.7248262805,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.2,quantile,751883.1948274095,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.25,quantile,752457.5404776387,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.3,quantile,752973.3206224431,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.35,quantile,753451.2677932117,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.4,quantile,753904.7929197159,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.45,quantile,754343.5837282122,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.5,quantile,754775.4176742159,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.55,quantile,755456.2607228938,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.6,quantile,756148.0721808686,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.65,quantile,756863.114230337,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.7,quantile,757616.6608467256,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.75,quantile,758429.856125803,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.8,quantile,759335.3876318715,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.85,quantile,760390.8951962594,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.9,quantile,761718.964729536,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.95,quantile,763687.3638376916,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.975,quantile,765394.6565088263,US
2021-11-01,1 wk ahead cum death,2021-11-06,0.99,quantile,767379.7532036902,US
2021-11-01,1 wk ahead cum death,2021-11-06,NA,point,754775.4176742159,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.01,quantile,1427.0228507152046,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.025,quantile,2375.0212881959787,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.05,quantile,3457.894841200401,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.1,quantile,4706.378696380872,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.15,quantile,5548.724826280736,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.2,quantile,6218.194827409423,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.25,quantile,6792.540477638626,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.3,quantile,7308.320622443008,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.35,quantile,7786.267793211822,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.4,quantile,8239.792919715697,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.45,quantile,8678.583728211726,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.5,quantile,9110.417674215936,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.55,quantile,9791.260722893683,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.6,quantile,10483.072180868534,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.65,quantile,11198.114230336898,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.7,quantile,11951.660846725343,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.75,quantile,12764.856125802922,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.8,quantile,13670.387631871785,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.85,quantile,14725.895196259293,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.9,quantile,16053.96472953617,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.95,quantile,18022.36383769181,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.975,quantile,19729.656508826203,US
2021-11-01,1 wk ahead inc death,2021-11-06,0.99,quantile,21714.753203689885,US
2021-11-01,1 wk ahead inc death,2021-11-06,NA,point,9110.417674215936,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.01,quantile,747994.3186605403,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.025,quantile,749619.4713610861,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.05,quantile,751847.8944226383,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.1,quantile,754417.1234957281,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.15,quantile,756150.5701538997,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.2,quantile,757528.2586064369,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.25,quantile,758710.1926270083,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.3,quantile,759771.6059066877,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.35,quantile,760755.1634925111,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.4,quantile,761688.4634591509,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.45,quantile,762591.4419778676,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.5,quantile,763480.1041133187,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.55,quantile,764976.6712237657,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.6,quantile,766497.3480914318,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.65,quantile,768069.0883271573,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.7,quantile,769725.4657910462,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.75,quantile,771512.9575065033,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.8,quantile,773503.4142969307,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.85,quantile,775823.5347839622,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.9,quantile,778742.7761388506,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.95,quantile,783069.5315800927,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.975,quantile,786822.3466591171,US
2021-11-01,2 wk ahead cum death,2021-11-13,0.99,quantile,791185.8052129773,US
2021-11-01,2 wk ahead cum death,2021-11-13,NA,point,763480.1041133187,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.01,quantile,902.2958098251225,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.025,quantile,1579.450072890292,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.05,quantile,2724.999581437709,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.1,quantile,4045.7447993473143,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.15,quantile,4936.845327618939,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.2,quantile,5645.063779027621,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.25,quantile,6252.652149369621,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.3,quantile,6798.285284244753,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.35,quantile,7303.8956992990115,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.4,quantile,7783.670539435217,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.45,quantile,8247.858249655981,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.5,quantile,8704.686439103136,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.55,quantile,9520.410500872118,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.6,quantile,10349.275910563158,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.65,quantile,11205.974096820217,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.7,quantile,12108.804944320866,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.75,quantile,13083.101380700431,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.8,quantile,14168.026665059026,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.85,quantile,15432.639587702812,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.9,quantile,17023.811409314552,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.95,quantile,19382.16774240117,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.975,quantile,21427.69015029074,US
2021-11-01,2 wk ahead inc death,2021-11-13,0.99,quantile,23806.05200928774,US
2021-11-01,2 wk ahead inc death,2021-11-13,NA,point,8704.686439103136,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.01,quantile,748559.4302008214,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.025,quantile,750759.205391219,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.05,quantile,754152.830494817,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.1,quantile,758065.462898315,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.15,quantile,760705.2974056916,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.2,quantile,762803.3541876978,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.25,quantile,764603.3000921406,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.3,quantile,766219.7071439967,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.35,quantile,767717.5491703481,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.4,quantile,769138.8547790642,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.45,quantile,770513.9844041334,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.5,quantile,771867.3118685262,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.55,quantile,774328.0957989077,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.6,quantile,776828.5230588237,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.65,quantile,779412.9130857115,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.7,quantile,782136.4708983428,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.75,quantile,785075.61800266,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.8,quantile,788348.4976816346,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.85,quantile,792163.4386697006,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.9,quantile,796963.5055460002,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.95,quantile,804077.9277367434,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.975,quantile,810248.627985126,US
2021-11-01,3 wk ahead cum death,2021-11-20,0.99,quantile,817423.4005798679,US
2021-11-01,3 wk ahead cum death,2021-11-20,NA,point,771867.3118685262,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.01,quantile,565.1115402811129,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.025,quantile,1139.734030132942,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.05,quantile,2304.93607217859,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.1,quantile,3648.339402586982,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.15,quantile,4554.727251791907,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.2,quantile,5275.0955812604425,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.25,quantile,5893.107465132139,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.3,quantile,6448.101237309168,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.35,quantile,6962.38567783746,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.4,quantile,7450.391319913722,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.45,quantile,7922.542426265789,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.5,quantile,8387.207755207184,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.55,quantile,9351.424575141762,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.6,quantile,10331.174967391924,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.65,quantile,11343.824758554312,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.7,quantile,12411.00510729638,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.75,quantile,13562.660496156963,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.8,quantile,14845.083384703701,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.85,quantile,16339.903885738635,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.9,quantile,18220.729407149418,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.95,quantile,21008.396156650484,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.975,quantile,23426.281326009084,US
2021-11-01,3 wk ahead inc death,2021-11-20,0.99,quantile,26237.59536689026,US
2021-11-01,3 wk ahead inc death,2021-11-20,NA,point,8387.207755207184,US
2021-11-01,4 wk ahead cum death,2021-11-27,0.01,quantile,748847.7490280806,US
2021-11-01,4 wk ahead cum death,2021-11-27,0.025,quantile,751577.7569816986,US
2021-11-01,4 wk ahead cum death,2021-11-27,0.05,quantile,756149.691415498,US
2021-11-01,4 wk ahead cum death,2021-11-27,0.1,quantile,761420.8390132078,US
2021-11-01,4 wk ahead cum death,2021-11-27,0.15,quantile,764977.2572725534,US
2021-11-01,4 wk ahead cum death,2021-11-27,0.2,quantile,767803.7857643281,US
