forecast_date,target,target_end_date,quantile,type,value,location
2021-05-10,1 wk ahead cum death,2021-05-15,0.025,quantile,584728.8161373885,US
2021-05-10,1 wk ahead cum death,2021-05-15,0.25,quantile,585567.8678531818,US
2021-05-10,1 wk ahead cum death,2021-05-15,0.75,quantile,586809.8306831786,US
2021-05-10,1 wk ahead cum death,2021-05-15,0.975,quantile,588337.7613675337,US
2021-05-10,1 wk ahead cum death,2021-05-15,NA,point,586008.1208281909,US
2021-05-10,1 wk ahead inc death,2021-05-15,0.025,quantile,3215.8161373886833,US
2021-05-10,1 wk ahead inc death,2021-05-15,0.25,quantile,4054.8678531817254,US
2021-05-10,1 wk ahead inc death,2021-05-15,0.75,quantile,5296.830683178537,US
2021-05-10,1 wk ahead inc death,2021-05-15,0.975,quantile,6824.76136753376,US
2021-05-10,1 wk ahead inc death,2021-05-15,NA,point,4495.120828191062,US
2021-05-10,2 wk ahead cum death,2021-05-22,0.025,quantile,587614.4272210654,US
2021-05-10,2 wk ahead cum death,2021-05-22,0.25,quantile,589436.2431674856,US
2021-05-10,2 wk ahead cum death,2021-05-22,0.75,quantile,592270.9110565707,US
2021-05-10,2 wk ahead cum death,2021-05-22,0.975,quantile,595851.5184691069,US
2021-05-10,2 wk ahead cum death,2021-05-22,NA,point,590392.155509042,US
2021-05-10,2 wk ahead inc death,2021-05-22,0.025,quantile,2885.611083676803,US
2021-05-10,2 wk ahead inc death,2021-05-22,0.25,quantile,3868.3753143036533,US
2021-05-10,2 wk ahead inc death,2021-05-22,0.75,quantile,5461.080373392031,US
2021-05-10,2 wk ahead inc death,2021-05-22,0.975,quantile,7513.757101573071,US
2021-05-10,2 wk ahead inc death,2021-05-22,NA,point,4384.034680850914,US
2021-05-10,3 wk ahead cum death,2021-05-29,0.025,quantile,590224.8074446851,US
2021-05-10,3 wk ahead cum death,2021-05-29,0.25,quantile,593185.068177216,US
2021-05-10,3 wk ahead cum death,2021-05-29,0.75,quantile,598081.7681141925,US
2021-05-10,3 wk ahead cum death,2021-05-29,0.975,quantile,604453.8338327367,US
2021-05-10,3 wk ahead cum death,2021-05-29,NA,point,594738.3259440133,US
2021-05-10,3 wk ahead inc death,2021-05-29,0.025,quantile,2610.3802236196625,US
2021-05-10,3 wk ahead inc death,2021-05-29,0.25,quantile,3748.825009730751,US
2021-05-10,3 wk ahead inc death,2021-05-29,0.75,quantile,5810.857057622195,US
2021-05-10,3 wk ahead inc death,2021-05-29,0.975,quantile,8602.315363629621,US
2021-05-10,3 wk ahead inc death,2021-05-29,NA,point,4346.170434971376,US
2021-05-10,4 wk ahead cum death,2021-06-05,0.025,quantile,592595.7062254774,US
2021-05-10,4 wk ahead cum death,2021-06-05,0.25,quantile,596863.8578976511,US
2021-05-10,4 wk ahead cum death,2021-06-05,0.75,quantile,604465.031454645,US
2021-05-10,4 wk ahead cum death,2021-06-05,0.975,quantile,614683.5001509109,US
2021-05-10,4 wk ahead cum death,2021-06-05,NA,point,599103.369999345,US
2021-05-10,4 wk ahead inc death,2021-06-05,0.025,quantile,2370.8987807922435,US
2021-05-10,4 wk ahead inc death,2021-06-05,0.25,quantile,3678.7897204350465,US
2021-05-10,4 wk ahead inc death,2021-06-05,0.75,quantile,6383.263340452296,US
2021-05-10,4 wk ahead inc death,2021-06-05,0.975,quantile,10229.66631817458,US
2021-05-10,4 wk ahead inc death,2021-06-05,NA,point,4365.044055331755,US
2021-05-10,5 wk ahead cum death,2021-06-12,0.025,quantile,594756.3273426034,US
2021-05-10,5 wk ahead cum death,2021-06-12,0.25,quantile,600519.0068944409,US
2021-05-10,5 wk ahead cum death,2021-06-12,0.75,quantile,611721.6370789283,US
2021-05-10,5 wk ahead cum death,2021-06-12,0.975,quantile,627309.3778791382,US
2021-05-10,5 wk ahead cum death,2021-06-12,NA,point,603542.7022983939,US
2021-05-10,5 wk ahead inc death,2021-06-12,0.025,quantile,2160.621117125681,US
2021-05-10,5 wk ahead inc death,2021-06-12,0.25,quantile,3655.1489967898915,US
2021-05-10,5 wk ahead inc death,2021-06-12,0.75,quantile,7256.605624283216,US
2021-05-10,5 wk ahead inc death,2021-06-12,0.975,quantile,12625.877728227126,US
2021-05-10,5 wk ahead inc death,2021-06-12,NA,point,4439.332299048763,US
2021-05-10,6 wk ahead cum death,2021-06-19,0.025,quantile,596727.5098467944,US
2021-05-10,6 wk ahead cum death,2021-06-19,0.25,quantile,604181.1596102852,US
2021-05-10,6 wk ahead cum death,2021-06-19,0.75,quantile,620212.3365118403,US
2021-05-10,6 wk ahead cum death,2021-06-19,0.975,quantile,643311.544421023,US
2021-05-10,6 wk ahead cum death,2021-06-19,NA,point,608092.1122027048,US
2021-05-10,6 wk ahead inc death,2021-06-19,0.025,quantile,1971.182504191372,US
2021-05-10,6 wk ahead inc death,2021-06-19,0.25,quantile,3662.1527158443637,US
2021-05-10,6 wk ahead inc death,2021-06-19,0.75,quantile,8490.699432912019,US
2021-05-10,6 wk ahead inc death,2021-06-19,0.975,quantile,16002.166541884924,US
