forecast_date,target,target_end_date,quantile,type,value,location
2021-08-09,1 wk ahead cum death,2021-08-14,0.01,quantile,617167.8479734408,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.025,quantile,617341.9118354745,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.05,quantile,617786.7388946409,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.1,quantile,618299.5960054052,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.15,quantile,618645.6182632429,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.2,quantile,618920.6257846438,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.25,quantile,619156.5577508718,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.3,quantile,619368.4319483286,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.35,quantile,619564.7649678391,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.4,quantile,619751.0658039077,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.45,quantile,619931.3140188454,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.5,quantile,620108.704466434,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.55,quantile,620483.0780544709,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.6,quantile,620863.482816288,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.65,quantile,621256.6613295685,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.7,quantile,621671.0122597549,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.75,quantile,622118.1620617451,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.8,quantile,622616.0845707078,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.85,quantile,623196.4740670053,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.9,quantile,623926.7365809589,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.95,quantile,625009.0956330784,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.975,quantile,625947.8806942796,US
2021-08-09,1 wk ahead cum death,2021-08-14,0.99,quantile,627039.4212096735,US
2021-08-09,1 wk ahead cum death,2021-08-14,NA,point,620108.704466434,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.01,quantile,452.8479734406359,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.025,quantile,626.9118354744802,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.05,quantile,1071.738894640954,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.1,quantile,1584.596005405097,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.15,quantile,1930.6182632430696,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.2,quantile,2205.6257846438953,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.25,quantile,2441.557750871782,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.3,quantile,2653.4319483283825,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.35,quantile,2849.7649678394455,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.4,quantile,3036.065803907604,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.45,quantile,3216.3140188455577,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.5,quantile,3393.704466434153,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.55,quantile,3768.0780544709637,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.6,quantile,4148.482816287973,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.65,quantile,4541.661329568744,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.7,quantile,4956.01225975481,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.75,quantile,5403.162061745317,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.8,quantile,5901.084570707926,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.85,quantile,6481.474067005449,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.9,quantile,7211.736580959042,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.95,quantile,8294.095633078088,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.975,quantile,9232.880694279562,US
2021-08-09,1 wk ahead inc death,2021-08-14,0.99,quantile,10324.421209673563,US
2021-08-09,1 wk ahead inc death,2021-08-14,NA,point,3393.704466434153,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.01,quantile,617540.2620880749,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.025,quantile,617901.4592182207,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.05,quantile,618958.3719860688,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.1,quantile,620176.9247185938,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.15,quantile,620999.0764621362,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.2,quantile,621652.4966051631,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.25,quantile,622213.0729062475,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.3,quantile,622716.4877499602,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.35,quantile,623182.9766264695,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.4,quantile,623625.6289522296,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.45,quantile,624053.9002001765,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.5,quantile,624475.3813692897,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.55,quantile,625660.1920768964,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.6,quantile,626864.0901333506,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.65,quantile,628108.4143256067,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.7,quantile,629419.744596969,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.75,quantile,630834.876139984,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.8,quantile,632410.6922205755,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.85,quantile,634247.4983195362,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.9,quantile,636558.6198129966,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.95,quantile,639984.0500126812,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.975,quantile,642955.0998628736,US
2021-08-09,2 wk ahead cum death,2021-08-21,0.99,quantile,646409.5873901773,US
2021-08-09,2 wk ahead cum death,2021-08-21,NA,point,624475.3813692897,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.01,quantile,372.41411463447844,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.025,quantile,559.5473827463019,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.05,quantile,1171.6330914279642,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.1,quantile,1877.3287131887391,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.15,quantile,2353.458198893253,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.2,quantile,2731.870820519347,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.25,quantile,3056.5151553758046,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.3,quantile,3348.0558016318823,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.35,quantile,3618.2116586299235,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.4,quantile,3874.5631483222123,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.45,quantile,4122.586181331122,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.5,quantile,4366.67690285575,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.55,quantile,5177.114022425505,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.6,quantile,6000.607317062738,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.65,quantile,6851.752996037975,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.7,quantile,7748.732337214213,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.75,quantile,8716.714078238487,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.8,quantile,9794.607649867594,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.85,quantile,11051.024252530427,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.9,quantile,12631.88323203762,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.95,quantile,14974.954379603081,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.975,quantile,17007.219168593536,US
2021-08-09,2 wk ahead inc death,2021-08-21,0.99,quantile,19370.166180503526,US
2021-08-09,2 wk ahead inc death,2021-08-21,NA,point,4366.67690285575,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.01,quantile,617812.1557501331,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.025,quantile,618401.4597160389,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.05,quantile,620300.2355035872,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.1,quantile,622489.4023816447,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.15,quantile,623966.422881177,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.2,quantile,625140.3119517028,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.25,quantile,626147.4042491491,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.3,quantile,627051.8042577518,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.35,quantile,627889.8656482669,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.4,quantile,628685.1039536637,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.45,quantile,629454.5062173535,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.5,quantile,630211.7098988354,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.55,quantile,633322.9001400183,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.6,quantile,636484.2117829435,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.65,quantile,639751.6782727046,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.7,quantile,643195.0957882936,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.75,quantile,646911.0846955107,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.8,quantile,651049.0145608978,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.85,quantile,655872.2771912421,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.9,quantile,661941.0429362514,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.95,quantile,670935.8679666902,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.975,quantile,678737.5372465514,US
2021-08-09,3 wk ahead cum death,2021-08-28,0.99,quantile,687808.6638106817,US
2021-08-09,3 wk ahead cum death,2021-08-28,NA,point,630211.7098988354,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.01,quantile,271.8936620582169,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.025,quantile,500.00049781797054,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.05,quantile,1341.8635175182708,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.1,quantile,2312.4776630509327,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.15,quantile,2967.3464190408276,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.2,quantile,3487.8153465395685,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.25,quantile,3934.3313429014383,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.3,quantile,4335.316507791418,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.35,quantile,4706.88902179759,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.4,quantile,5059.475001434084,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.45,quantile,5400.606017176687,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.5,quantile,5736.328529545329,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.55,quantile,7662.708063121575,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.6,quantile,9620.1216495928,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.65,quantile,11643.263947097874,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.7,quantile,13775.35119132472,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.75,quantile,16076.208555526619,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.8,quantile,18638.322340322244,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.85,quantile,21624.77887170619,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.9,quantile,25382.423123254768,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.95,quantile,30951.81795400895,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.975,quantile,35782.43738367826,US
2021-08-09,3 wk ahead inc death,2021-08-28,0.99,quantile,41399.07642050455,US
2021-08-09,3 wk ahead inc death,2021-08-28,NA,point,5736.328529545329,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.01,quantile,618023.6990328565,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.025,quantile,618823.2747859478,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.05,quantile,621871.3697921283,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.1,quantile,625385.6281223961,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.15,quantile,627756.6815338489,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.2,quantile,629641.1196213491,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.25,quantile,631257.7997068751,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.3,quantile,632709.6283892761,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.35,quantile,634054.9640292469,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.4,quantile,635331.55599092,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.45,quantile,636566.6734877169,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.5,quantile,637782.2086632351,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.55,quantile,646133.6773624709,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.6,quantile,654619.6885632472,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.65,quantile,663390.6546564897,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.7,quantile,672633.9317853454,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.75,quantile,682608.8811261259,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.8,quantile,693716.4602426245,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.85,quantile,706663.7002899584,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.9,quantile,722954.2846751724,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.95,quantile,747099.3847408799,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.975,quantile,768041.6581930442,US
2021-08-09,4 wk ahead cum death,2021-09-04,0.99,quantile,792391.5769361489,US
2021-08-09,4 wk ahead cum death,2021-09-04,NA,point,637782.2086632351,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.01,quantile,211.5432827232029,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.025,quantile,421.8150699088867,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.05,quantile,1571.1342885409908,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.1,quantile,2896.225740751349,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.15,quantile,3790.2586526718965,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.2,quantile,4500.807669646289,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.25,quantile,5110.395457726173,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.3,quantile,5657.824131524531,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.35,quantile,6165.098380979951,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.4,quantile,6646.452037256134,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.45,quantile,7112.167270363825,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.5,quantile,7570.498764399627,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.55,quantile,12810.777222452914,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.6,quantile,18135.476780303554,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.65,quantile,23638.976383785335,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.7,quantile,29438.83599705187,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.75,quantile,35697.79643061551,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.8,quantile,42667.44568172686,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.85,quantile,50791.423098716135,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.9,quantile,61013.24173892046,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.95,quantile,76163.51677419001,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.975,quantile,89304.12094649237,US
2021-08-09,4 wk ahead inc death,2021-09-04,0.99,quantile,104582.91312546721,US
2021-08-09,4 wk ahead inc death,2021-09-04,NA,point,7570.498764399627,US
2021-08-09,5 wk ahead cum death,2021-09-11,0.01,quantile,618180.4390651215,US
2021-08-09,5 wk ahead cum death,2021-09-11,0.025,quantile,619135.644636977,US
2021-08-09,5 wk ahead cum death,2021-09-11,0.05,quantile,623685.2533222557,US
2021-08-09,5 wk ahead cum death,2021-09-11,0.1,quantile,628930.6607617483,US
