forecast_date,target,target_end_date,quantile,type,value,location
2021-10-04,1 wk ahead cum death,2021-10-09,0.01,quantile,702624.5029367405,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.025,quantile,704305.7865857194,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.05,quantile,706448.2794842933,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.1,quantile,708918.4365827712,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.15,quantile,710585.0398500172,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.2,quantile,711909.6032944255,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.25,quantile,713045.9607883624,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.3,quantile,714066.4449385228,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.35,quantile,715012.0755861864,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.4,quantile,715909.386597397,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.45,quantile,716777.5453852386,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.5,quantile,717631.9398434929,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.55,quantile,719297.7658394602,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.6,quantile,720990.4283601998,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.65,quantile,722739.9294185241,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.7,quantile,724583.6400140738,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.75,quantile,726573.2936329457,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.8,quantile,728788.8672896158,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.85,quantile,731371.3889781488,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.9,quantile,734620.7909618835,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.95,quantile,739436.8941903342,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.975,quantile,743614.1454963792,US
2021-10-04,1 wk ahead cum death,2021-10-09,0.99,quantile,748471.1028894752,US
2021-10-04,1 wk ahead cum death,2021-10-09,NA,point,717631.9398434929,US
2021-10-04,1 wk ahead inc death,2021-10-09,0.01,quantile,1695.5029367406676,US
2021-10-04,1 wk ahead inc death,2021-10-09,0.025,quantile,3376.7865857195106,US
2021-10-04,1 wk ahead inc death,2021-10-09,0.05,quantile,5519.279484293157,US
2021-10-04,1 wk ahead inc death,2021-10-09,0.1,quantile,7989.436582771203,US
2021-10-04,1 wk ahead inc death,2021-10-09,0.15,quantile,9656.039850017205,US
