forecast_date,target,target_end_date,quantile,type,value,location
2021-07-12,1 wk ahead cum death,2021-07-17,0.025,quantile,607874.0185919495,US
2021-07-12,1 wk ahead cum death,2021-07-17,0.25,quantile,608448.4776388899,US
2021-07-12,1 wk ahead cum death,2021-07-17,0.75,quantile,609155.2296360095,US
2021-07-12,1 wk ahead cum death,2021-07-17,0.975,quantile,609927.7267926262,US
2021-07-12,1 wk ahead cum death,2021-07-17,NA,point,608749.8980396545,US
2021-07-12,1 wk ahead inc death,2021-07-17,0.025,quantile,745.0185919494917,US
2021-07-12,1 wk ahead inc death,2021-07-17,0.25,quantile,1319.477638889937,US
2021-07-12,1 wk ahead inc death,2021-07-17,0.75,quantile,2026.2296360094824,US
2021-07-12,1 wk ahead inc death,2021-07-17,0.975,quantile,2798.7267926261898,US
2021-07-12,1 wk ahead inc death,2021-07-17,NA,point,1620.8980396545298,US
2021-07-12,2 wk ahead cum death,2021-07-24,0.025,quantile,608514.5480462157,US
2021-07-12,2 wk ahead cum death,2021-07-24,0.25,quantile,609681.753444614,US
2021-07-12,2 wk ahead cum death,2021-07-24,0.75,quantile,611129.4639821852,US
2021-07-12,2 wk ahead cum death,2021-07-24,0.975,quantile,612721.3631883498,US
2021-07-12,2 wk ahead cum death,2021-07-24,NA,point,610294.1896501771,US
2021-07-12,2 wk ahead inc death,2021-07-24,0.025,quantile,640.529454266027,US
2021-07-12,2 wk ahead inc death,2021-07-24,0.25,quantile,1233.2758057239403,US
2021-07-12,2 wk ahead inc death,2021-07-24,0.75,quantile,1974.234346175651,US
2021-07-12,2 wk ahead inc death,2021-07-24,0.975,quantile,2793.6363957236235,US
2021-07-12,2 wk ahead inc death,2021-07-24,NA,point,1544.2916105228446,US
2021-07-12,3 wk ahead cum death,2021-07-31,0.025,quantile,609065.9159311829,US
2021-07-12,3 wk ahead cum death,2021-07-31,0.25,quantile,610846.7758947599,US
2021-07-12,3 wk ahead cum death,2021-07-31,0.75,quantile,613074.7506198133,US
2021-07-12,3 wk ahead cum death,2021-07-31,0.975,quantile,615540.0539348832,US
2021-07-12,3 wk ahead cum death,2021-07-31,NA,point,611781.1985081492,US
2021-07-12,3 wk ahead inc death,2021-07-31,0.025,quantile,551.3678849673494,US
2021-07-12,3 wk ahead inc death,2021-07-31,0.25,quantile,1165.0224501462421,US
2021-07-12,3 wk ahead inc death,2021-07-31,0.75,quantile,1945.2866376285006,US
2021-07-12,3 wk ahead inc death,2021-07-31,0.975,quantile,2818.690746533462,US
2021-07-12,3 wk ahead inc death,2021-07-31,NA,point,1487.0088579717933,US
2021-07-12,4 wk ahead cum death,2021-08-07,0.025,quantile,609541.8419527387,US
2021-07-12,4 wk ahead cum death,2021-08-07,0.25,quantile,611959.5946361781,US
2021-07-12,4 wk ahead cum death,2021-08-07,0.75,quantile,615012.8637878849,US
