forecast_date,target,target_end_date,quantile,type,value,location
2021-11-08,1 wk ahead cum death,2021-11-13,0.01,quantile,755901.3543225537,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.025,quantile,756729.9167724865,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.05,quantile,757693.2410740096,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.1,quantile,758803.8922986309,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.15,quantile,759553.2434070542,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.2,quantile,760148.8039131161,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.25,quantile,760659.7417976036,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.3,quantile,761118.5798090725,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.35,quantile,761543.7616072322,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.4,quantile,761947.2175550668,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.45,quantile,762337.5658537549,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.5,quantile,762721.7253276418,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.55,quantile,763329.120437913,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.6,quantile,763946.3007081964,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.65,quantile,764584.2055018619,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.7,quantile,765256.4610694917,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.75,quantile,765981.9305255825,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.8,quantile,766789.7751676782,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.85,quantile,767731.4167614472,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.9,quantile,768916.2169032402,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.95,quantile,770672.2691911765,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.975,quantile,772195.3826638965,US
2021-11-08,1 wk ahead cum death,2021-11-13,0.99,quantile,773966.3312374583,US
2021-11-08,1 wk ahead cum death,2021-11-13,NA,point,762721.7253276418,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.01,quantile,1594.354322553819,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.025,quantile,2422.9167724863723,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.05,quantile,3386.2410740093974,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.1,quantile,4496.89229863081,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.15,quantile,5246.24340705436,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.2,quantile,5841.803913115846,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.25,quantile,6352.741797603612,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.3,quantile,6811.579809072804,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.35,quantile,7236.7616072322935,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.4,quantile,7640.217555066955,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.45,quantile,8030.565853754633,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.5,quantile,8414.725327641738,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.55,quantile,9022.120437912903,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.6,quantile,9639.300708196282,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.65,quantile,10277.205501861758,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.7,quantile,10949.461069491652,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.75,quantile,11674.930525582258,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.8,quantile,12482.775167678381,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.85,quantile,13424.416761447003,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.9,quantile,14609.216903240462,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.95,quantile,16365.269191176434,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.975,quantile,17888.38266389642,US
2021-11-08,1 wk ahead inc death,2021-11-13,0.99,quantile,19659.331237458704,US
2021-11-08,1 wk ahead inc death,2021-11-13,NA,point,8414.725327641738,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.01,quantile,756909.683565442,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.025,quantile,758465.6444399909,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.05,quantile,760438.464830271,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.1,quantile,762713.0003931741,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.15,quantile,764247.6187390831,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.2,quantile,765467.2847520194,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.25,quantile,766513.6495899985,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.3,quantile,767453.3175537679,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.35,quantile,768324.0599607219,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.4,quantile,769150.3093548355,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.45,quantile,769949.7152057461,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.5,quantile,770736.4467789099,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.55,quantile,772063.0014018811,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.6,quantile,773410.926873961,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.65,quantile,774804.114831426,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.7,quantile,776272.3250886005,US
2021-11-08,2 wk ahead cum death,2021-11-20,0.75,quantile,777856.7548025175,US
