forecast_date,target,target_end_date,location,location_name,type,quantile,value
2020-07-03,1 wk ahead cum death,2020-07-11,US,Point,NA,122533.5
2020-07-03,1 wk ahead inc death,2020-07-11,US,Point,NA,451.2906
2020-07-03,1 wk ahead inc case,2020-07-11,US,Point,NA,46332.24
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.010,120639.282301051
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.010,185.139860264622
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.025,120937.608416776
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.025,227.056917281104
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.050,121194.183075543
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.050,263.107581415543
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.100,121489.998516195
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.100,304.671869751578
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.150,121704.67286639
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.150,334.835226235623
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.200,121848.20878199
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.200,355.003099046561
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.250,121984.29430015
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.250,374.124135131445
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.300,122092.43396792
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.300,389.318569613519
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.350,122219.747899267
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.350,407.207131955084
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.400,122327.206127751
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.400,422.305819105869
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.450,122431.173699977
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.450,436.914042868866
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.500,122533.4921875
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.500,451.290557861328
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.550,122635.810675023
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.550,465.66707285379
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.600,122739.778247249
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.600,480.275296616788
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.650,122847.236475733
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.650,495.373983767572
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.700,122974.55040708
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.700,513.262546109137
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.750,123082.69007485
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.750,528.456980591211
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.800,123218.77559301
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.800,547.578016676096
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.850,123362.31150861
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.850,567.745889487033
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.900,123576.985858805
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.900,597.909245971078
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.950,123872.801299457
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.950,639.473534307114
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.975,124129.375958224
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.975,675.524198441552
2020-07-03,1 wk ahead cum death,2020-07-11,US,Quantile,0.99,124427.702073949
2020-07-03,1 wk ahead inc death,2020-07-11,US,Quantile,0.99,717.441255458034
2020-07-03,1 wk ahead inc case,2020-07-11,US,Quantile,0.025,-631.99846996797
2020-07-03,1 wk ahead inc case,2020-07-11,US,Quantile,0.100,15529.6402226656
2020-07-03,1 wk ahead inc case,2020-07-11,US,Quantile,0.250,30120.621179
2020-07-03,1 wk ahead inc case,2020-07-11,US,Quantile,0.500,46332.2421875
2020-07-03,1 wk ahead inc case,2020-07-11,US,Quantile,0.750,62543.863196
2020-07-03,1 wk ahead inc case,2020-07-11,US,Quantile,0.900,77134.8441523344
2020-07-03,1 wk ahead inc case,2020-07-11,US,Quantile,0.975,93296.482844968
2020-07-03,2 wk ahead cum death,2020-07-18,US,Point,NA,125547
2020-07-03,2 wk ahead inc death,2020-07-18,US,Point,NA,415.772
2020-07-03,2 wk ahead inc case,2020-07-18,US,Point,NA,35724.21
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.010,121829.237918663
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.010,159.379881920936
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.025,122414.766930806
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.025,199.760029489162
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.050,122918.349750312
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.050,234.488878346771
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.100,123498.951023925
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.100,274.529191671189
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.150,123920.295497563
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.150,303.586593900067
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.200,124202.015529563
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.200,323.015001765692
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.250,124469.112558
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.250,341.434955687109
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.300,124681.359858875
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.300,356.072278778772
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.350,124931.240766125
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.350,373.304948210974
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.400,125142.150596187
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.400,387.850034594196
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.450,125346.209264375
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.450,401.922640670227
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.500,125547.03125
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.500,415.772033691406
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.550,125747.853235625
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.550,429.621426712585
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.600,125951.911903813
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.600,443.694032788617
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.650,126162.821733875
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.650,458.239119171838
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.700,126412.702641125
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.700,475.471788604041
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.750,126624.949942
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.750,490.109111695703
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.800,126892.046970437
2020-07-03,2 wk ahead inc death,2020-07-18,US,Quantile,0.800,508.52906561712
2020-07-03,2 wk ahead cum death,2020-07-18,US,Quantile,0.850,127173.767002437
